epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
58,5459,34819080.0,34823244.0,41645.98828125,,,
58,5469,33017358.0,33022316.0,49582.51953125,,,
58,5479,36311136.0,36318516.0,73792.9765625,,,
58,5489,33185936.0,33190124.0,41885.796875,,,
58,5499,35917448.0,35926000.0,85512.6171875,,,
58,5509,33788768.0,33793428.0,46588.66796875,,,
58,5519,31518156.0,31523984.0,58286.1328125,,,
58,5529,35611932.0,35616460.0,45266.93359375,,,
58,5539,34411752.0,34417156.0,54048.32421875,,,
58,5545,,,,33689892.0,33695464.0,55734.58203125
