epoch,step,train_loss,val_loss
37,3749,15.149112701416016,
37,3799,15.036206245422363,
37,3799,,15.170222282409668
38,3849,15.254781723022461,
38,3899,15.860177993774414,
38,3899,,15.015362739562988
39,3949,15.123638153076172,
39,3999,15.651451110839844,
39,3999,,15.180816650390625
40,4049,14.814757347106934,
40,4099,14.605956077575684,
40,4099,,14.993194580078125
41,4149,15.446637153625488,
41,4199,15.279084205627441,
41,4199,,15.30598258972168
42,4249,15.964675903320312,
42,4299,15.376967430114746,
42,4299,,14.898150444030762
43,4349,14.733599662780762,
43,4399,15.053415298461914,
43,4399,,14.876415252685547
44,4449,16.874755859375,
44,4499,14.976295471191406,
44,4499,,14.962193489074707
45,4549,15.090082168579102,
45,4599,16.426631927490234,
45,4599,,14.850214958190918
46,4649,14.91947078704834,
46,4699,15.297856330871582,
46,4699,,14.92822551727295
