epoch,step,train_data_loss,train_loss,train_pde_loss,val_data_loss,val_loss,val_pde_loss
0,9,33852904.0,33863632.0,107267.828125,,,
0,19,34694320.0,34701332.0,70113.6953125,,,
0,29,34254592.0,34254888.0,2950.082275390625,,,
0,39,35049864.0,35056160.0,62972.47265625,,,
0,49,35001984.0,35004236.0,22510.82421875,,,
0,59,34519848.0,34522556.0,27068.6875,,,
0,69,34188956.0,34191080.0,21226.478515625,,,
0,79,33970860.0,33975740.0,48814.703125,,,
0,89,34237024.0,34241784.0,47610.796875,,,
0,93,,,,33560680.0,nan,nan
