epoch,step,train_loss,val_loss
24,2449,2.6160106658935547,
24,2499,1.7739813327789307,
24,2499,,1.745896339416504
25,2549,2.0739073753356934,
25,2599,1.9349334239959717,
25,2599,,1.897420048713684
26,2649,1.97725510597229,
26,2699,1.9147388935089111,
26,2699,,2.0084872245788574
27,2749,2.1123805046081543,
27,2799,1.9742594957351685,
27,2799,,2.0537009239196777
28,2849,2.1152725219726562,
28,2899,1.9182451963424683,
28,2899,,1.8815579414367676
29,2949,1.9283487796783447,
29,2999,1.762291431427002,
29,2999,,1.9085155725479126
30,3049,1.9863128662109375,
30,3099,2.228649139404297,
30,3099,,1.8565822839736938
31,3149,1.8776140213012695,
31,3199,1.814488410949707,
31,3199,,1.8784010410308838
32,3249,1.9079538583755493,
32,3299,1.928367257118225,
32,3299,,1.978615403175354
33,3349,2.713855504989624,
33,3399,2.1713132858276367,
33,3399,,1.8940397500991821
