epoch,step,train_loss,val_loss
13,1349,1.8584332466125488,
13,1399,2.6641182899475098,
13,1399,,2.0194780826568604
14,1449,2.046725273132324,
14,1499,3.4179296493530273,
14,1499,,1.984434962272644
15,1549,1.8797259330749512,
15,1599,2.201122760772705,
15,1599,,2.5063180923461914
16,1649,3.5299205780029297,
16,1699,2.072152853012085,
16,1699,,2.2916266918182373
17,1749,4.125637531280518,
17,1799,2.5276176929473877,
17,1799,,2.591656446456909
18,1849,1.882493495941162,
18,1899,2.511658191680908,
18,1899,,2.326080322265625
19,1949,2.3231024742126465,
19,1999,2.1171703338623047,
19,1999,,2.0511581897735596
20,2049,3.124325752258301,
20,2099,2.250906229019165,
20,2099,,2.4260566234588623
21,2149,2.1918721199035645,
21,2199,3.221830368041992,
21,2199,,2.212160110473633
22,2249,2.014211654663086,
22,2299,3.8492565155029297,
22,2299,,2.205226421356201
23,2349,1.9013655185699463,
23,2399,2.8709614276885986,
23,2399,,2.0543181896209717
24,2449,1.9542310237884521,
24,2499,2.373286724090576,
24,2499,,2.1741416454315186
